puzzle_id,solved,time_seconds,generations_run,fitness
7,1,497.98,368,0
2,0,1307.4,1000,2
10,0,1310.93,1000,2
0,0,1311.21,1000,2
6,0,1312.41,1000,2
1,0,1313.54,1000,4
4,0,1314.66,1000,4
3,0,1318.72,1000,4
8,0,1320.54,1000,4
5,0,1321.07,1000,2
9,0,1321.82,1000,2
