puzzle_id,solved,time_seconds,generations_run,fitness
6,1,21.1,62,0
2,0,307.85,1000,2
3,0,310.02,1000,2
10,0,310.16,1000,2
8,0,310.4,1000,2
1,0,310.89,1000,2
4,0,310.87,1000,2
0,0,311.43,1000,2
9,0,311.39,1000,2
5,0,311.64,1000,2
7,0,311.78,1000,2
